drug_id,drug_seq
190764,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(cc1Cl)-c1cccc(c1)[N+]#[C-]
190765,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(cc1Cl)-c1cccc(c1)-c1nnco1
190766,COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190767,COc1ccc(nc1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190768,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
190769,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F
190770,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(cn2)C(F)(F)F)ccc1F
190771,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(cn2)[N+]#[C-])ccc1F
190772,CC1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)C#N
190773,COc1cccc2cc([nH]c12)-c1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190774,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)-c1ncco1
190775,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)N1CCOCC1
190776,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1ccoc1
190777,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1cccs1
190778,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1ccco1
190779,CC(C)(O)c1cncc(c1)-c1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190780,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1ccccc1
190781,COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1
190782,COc1ccc(nc1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1
190783,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
190784,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F
190785,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(cn2)[N+]#[C-])ccc1F
190786,CC1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)C#N
190787,COc1cccc2cc([nH]c12)-c1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1
190788,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cccc(c1)-c1nnco1
190789,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)-c1ncco1
190790,CCc1cncc(c1)-c1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1
190791,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)N1CCOCC1
190792,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1ccccc1
190793,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1ccoc1
190794,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1cccs1
190795,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1sc(cc1Cl)-c1ccnc(c1)-c1ccsc1
190796,COc1cccc2cc([nH]c12)-c1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)C2(CC2)C(=N)N1
190797,C[C@]1(CS(=O)(=O)C2(CC2)C(=N)N1)c1sc(cc1Cl)-c1cncc(c1)[N+]#[C-]
190798,C[C@]1(CS(=O)(=O)C2(CC2)C(=N)N1)c1sc(cc1Cl)-c1cccc(c1)-c1nnco1
190807,C[C@]1(CS(=O)(=O)C2(C[C@H](O)C2)C(=N)N1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
190808,C[C@]1(CS(=O)(=O)[C@]2(C[C@H](O)C2)C(=N)N1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
190809,C[C@]1(CS(=O)(=O)C2(CCC(O)C2)C(=N)N1)c1cc(NC(=O)c2ccc(F)cn2)ccc1F
190811,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(cc1Cl)C#CC1(CCCC1)c1ccccc1
190812,CC(C)(C)C#Cc1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)C2(CCC2)C(=N)N1
190813,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(cc1Cl)C#CC1CCCC1
190814,CNCCC#Cc1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)C2(CCC2)C(=N)N1
190815,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(cc1Cl)C#CCN1CCOCC1
190816,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(cc1Cl)C#CCc1cc(F)c(F)c(F)c1
190817,CCc1cccc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CC3)C(=N)N2)n1
190818,COc1cccc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CC3)C(=N)N2)n1
190819,C[C@]1(CS(=O)(=O)C2(CC2)C(=N)N1)c1sc(cc1Cl)C(=O)Nc1cccc(Cl)n1
190820,C[C@]1(CS(=O)(=O)C2(CC2)C(=N)N1)c1sc(cc1Cl)C(=O)Nc1cccc(F)n1
190821,Cc1cccc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CC3)C(=N)N2)n1
190822,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1cnoc1
190823,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1cnsn1
190824,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1cnn2ccccc12
190825,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1ccncn1
190826,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1cccc(F)c1
190827,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1ccc(F)cc1
190828,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1ccc(cc1)[N+]#[C-]
190829,Cc1cncc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CCCCC3)C(=N)N2)c1
190831,Cc1cc2cccc(NC(=O)c3cc(Cl)c(s3)[C@]3(C)CS(=O)(=O)C4(CCCCC4)C(=N)N3)c2o1
190832,Cn1ccc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CCCCC3)C(=N)N2)n1
190833,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(cc1Cl)C(=O)NCc1ccsn1
190834,COc1cccc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CCCCC3)C(=N)N2)n1
190835,CCc1cccc(NC(=O)c2cc(Cl)c(s2)[C@]2(C)CS(=O)(=O)C3(CCCCC3)C(=N)N2)n1
190836,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C2CC2)ccc1F
190837,CCOCC(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190838,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccno2)ccc1F
190839,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2cocn2)ccc1F
190840,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C2CCO2)ccc1F
190841,CC1(CC1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190842,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C2CCC2)ccc1F
190843,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)CC2CC2)ccc1F
190844,Cc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190845,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C2(CC2)C#N)ccc1F
190846,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)[C@H]2CCCO2)ccc1F
190847,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ncc(F)cc2F)ccc1F
190848,CCC(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190849,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(Cl)cc2)ccc1F
190850,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C(F)F)ccc1F
190851,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C2CCC2(F)F)ccc1F
190852,CC1(COC1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190854,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)CC(F)(F)F)ccc1F
190855,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)C2CC2(F)F)ccc1F
190856,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2cncs2)ccc1F
190857,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2cscn2)ccc1F
190859,COCC(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190860,CC(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190861,Cc1ccc(nc1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190862,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(cn2)S(C)(=O)=O)ccc1F
190863,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ccc(OC(F)(F)F)cn2)ccc1F
190864,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ncccc2C(F)(F)F)ccc1F
190866,CC(F)(F)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190867,COc1ccc(nn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190868,Cc1cc(no1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1
190869,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(NC(=O)c2ncc(Cl)cc2C#N)ccc1F
190871,C[C@]1(CS(=O)(=O)C2(CC2)C(=N)N1)c1cc(N)ccc1F
190872,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1cc(ccc1F)[N+]([O-])=O
190873,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1cc(N)ccc1F
190874,C[C@]1(CS(=O)(=O)C2(CCCC2)C(=N)N1)c1cc(ccc1F)[N+]([O-])=O
190875,C[C@]1(CS(=O)(=O)C2(CCCC2)C(=N)N1)c1cc(N)ccc1F
190877,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1cc(N)ccc1F
190879,C[C@]1(CS(=O)(=O)C2(CCOCC2)C(=N)N1)c1cc(N)ccc1F
190880,C[C@]1(CS(=O)(=O)C2(CCCC2)C(=N)N1)c1cc(Br)ccc1F
190881,C[C@]1(CS(=O)(=O)C2(CCCC2)C(=N)N1)c1sc(Br)cc1Cl
190882,C[C@]1(CS(=O)(=O)C2(CCCCC2)C(=N)N1)c1sc(Br)cc1Cl
190883,C[C@]1(CS(=O)(=O)C2(CCOCC2)C(=N)N1)c1sc(Br)cc1Cl
190884,C[C@]1(CS(=O)(=O)C2(CCC2)C(=N)N1)c1sc(Br)cc1Cl
190885,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(ccc1Cl)[N+]([O-])=O
190886,C[C@]1(CS(=O)(=O)[C@]2(CCOC2)C(=N)N1)c1cc(N)ccc1Cl
190887,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1cc(ccc1Cl)[N+]([O-])=O
190888,C[C@]1(CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1)c1cc(N)ccc1Cl
190889,C[C@]1(CS(=O)(=O)C2(CC2)C(=N)N1)c1sc(Br)cc1Cl
191037,CC(=O)N1CCc2nc(N3CCC(CC3)Oc3ccc(F)cc3F)c(N[C@H]3CCOC3)nc2C1
191045,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CC3)nc(Cl)nc12
191046,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CCC3)nc(Cl)nc12
191050,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CCCCC3)nc(Cl)nc12
191051,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CCCCCC3)nc(Cl)nc12
191052,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CCCCCCC3)nc(Cl)nc12
191053,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CC4CCC3C4)nc(Cl)nc12
191054,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC3CC4CCC3C4)nc(Cl)nc12
191055,CC(C)Nc1nc(Cl)nc2n(cnc12)[C@]12C[C@H]1[C@@H](O)[C@@H](O)C2
191056,CCC(CC)Nc1nc(Cl)nc2n(cnc12)[C@]12C[C@H]1[C@@H](O)[C@@H](O)C2
191057,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NCC3CC3)nc(Cl)nc12
191058,CC(Nc1nc(Cl)nc2n(cnc12)[C@]12C[C@H]1[C@@H](O)[C@@H](O)C2)C1CC1
191059,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NC(C3CC3)C3CC3)nc(Cl)nc12
191060,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NCc3ccccc3F)nc(Cl)nc12
191063,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NCc3cccc(OCCF)c3)nc(Cl)nc12
191064,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NCc3cc(F)ccc3F)nc(Cl)nc12
191066,OCc1cc(F)c(F)cc1CNc1nc(Cl)nc2n(cnc12)[C@]12C[C@H]1[C@@H](O)[C@@H](O)C2
191067,Nc1nc(Cl)nc2n(cnc12)[C@]12C[C@H]1[C@@H](O)[C@@H](O)C2
191068,CCNc1nc(Cl)nc2n(cnc12)[C@]12C[C@H]1[C@@H](O)[C@@H](O)C2
191069,O[C@H]1C[C@]2(C[C@H]2[C@H]1O)n1cnc2c(NCCF)nc(Cl)nc12
19188,CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12
19189,Clc1cccc(COc2ccc3c(C=O)cc(=O)oc3c2)c1
19190,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
19201,C[C@](O)([C@H]1CCCC2=Cc3c(C[C@]12C)cnn3-c1ccc(F)cc1)c1ccc(F)cc1
19202,C[C@](O)([C@H]1CCCC2=Cc3c(C[C@]12C)cnn3-c1ccc(F)cc1)c1ccsc1
19206,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)CC=C)-c1ccc(F)cc1
192148,CC(C)CN(C(C(=O)NCc1ccccc1)c1cn(C(=O)OC(C)(C)C)c2ccccc12)C(C)=O
192151,CCOC(=O)c1c(C(N(CC(C)C)C(C)=O)C(=O)NCc2ccccc2)c2ccc(Cl)cc2n1C(=O)OC(C)(C)C
192152,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(CC(C)C)C(C)=O)C(=O)NCc1ccccc1
192153,CCOC(=O)c1c(C(N(Cc2ccccc2)C(C)=O)C(=O)NCc2ccccc2)c2ccc(Cl)cc2n1C(=O)OC(C)(C)C
192154,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccccc1)C(C)=O)C(=O)NCc1ccccc1
192155,CCOC(=O)c1c(C(N(Cc2ccccc2)C(C)=O)C(=O)NC2CCCCC2)c2ccc(Cl)cc2n1C(=O)OC(C)(C)C
192156,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccccc1)C(C)=O)C(=O)NC1CCCCC1
192157,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)cc1)C(C)=O)C(=O)NC1CCCCC1
192158,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)c(Cl)c1)C(C)=O)C(=O)NC1CCCCC1
192159,CCCC(=O)N(Cc1ccccc1)C(C(=O)NC1CCCCC1)c1c(C(=O)OCC)n(C(=O)OC(C)(C)C)c2cc(Cl)ccc12
192160,CCCC(=O)N(Cc1ccccc1)C(C(=O)NC1CCCCC1)c1c([nH]c2cc(Cl)ccc12)C(=O)OCC
192161,CCOC(=O)c1c(C(N(Cc2ccccc2)C=O)C(=O)NC2CCCCC2)c2ccc(Cl)cc2n1C(=O)OC(C)(C)C
192162,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccccc1)C=O)C(=O)NC1CCCCC1
192163,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)cc1)C=O)C(=O)NC1CCCCC1
192164,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(F)cc1)C=O)C(=O)NC1CCCCC1
192165,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)cc1)C=O)C(=O)NC(C)(C)C
192166,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)c(Cl)c1)C=O)C(=O)NC(C)(C)C
192167,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)cc1Cl)C=O)C(=O)NC(C)(C)C
192168,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(Cl)nc1)C=O)C(=O)NC(C)(C)C
192170,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(C=O)[C@H](C)c1ccc(Cl)cc1)C(=O)NC(C)(C)C
192171,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(O)cc1)C=O)C(=O)NC(C)(C)C
192174,CC(=O)N(Cc1ccccc1)C(C(=O)NC1CCCCC1)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192175,OC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccccc1)C=O)C(=O)NC1CCCCC1
192176,CC(=O)N(Cc1ccc(Cl)cc1)C(C(=O)NC1CCCCC1)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192178,CC(C)(C)NC(=O)C(N(Cc1ccc(Cl)c(Cl)c1)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192179,CC(C)(C)NC(=O)C(N(Cc1ccc(Cl)cc1Cl)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192180,CC(C)(C)NC(=O)C(N(Cc1ccc(Cl)nc1)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192181,C[C@H](N(C=O)C(C(=O)NC(C)(C)C)c1c([nH]c2cc(Cl)ccc12)C(O)=O)c1ccc(Cl)cc1
192182,C[C@@H](N(C=O)C(C(=O)NC(C)(C)C)c1c([nH]c2cc(Cl)ccc12)C(O)=O)c1ccc(Cl)cc1
192183,CC(C)(C)NC(=O)C(N(Cc1ccc(O)cc1)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192184,CC(C)(C)NC(=O)C(N(Cc1ccc(cc1)-c1ccccc1)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192185,CC(C)(C)NC(=O)C(N(Cc1ccc(Oc2ccccc2)cc1)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192191,CC(CC(CN1CCOCC1)NC(C(=O)NCc1ccccc1)c1c([nH]c2cc(Cl)ccc12)C(O)=O)C=O
192193,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(F)cc1)C=O)C(=O)NC(C)(C)C
192194,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cccc(F)c1)C=O)C(=O)NC(C)(C)C
192195,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccccc1F)C=O)C(=O)NC(C)(C)C
192196,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(F)c(F)c1)C=O)C(=O)NC(C)(C)C
192197,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(F)cc1F)C=O)C(=O)NC(C)(C)C
192198,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cccc(F)c1F)C=O)C(=O)NC(C)(C)C
192199,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cc(F)ccc1F)C=O)C(=O)NC(C)(C)C
192200,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cc(F)cc(F)c1)C=O)C(=O)NC(C)(C)C
192201,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1c(F)cccc1F)C=O)C(=O)NC(C)(C)C
192202,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1ccc(F)c(F)c1F)C=O)C(=O)NC(C)(C)C
192203,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cc(F)c(F)cc1F)C=O)C(=O)NC(C)(C)C
192204,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cc(F)c(F)c(F)c1)C=O)C(=O)NC(C)(C)C
192205,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1c(F)ccc(F)c1F)C=O)C(=O)NC(C)(C)C
192206,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1c(F)cc(F)cc1F)C=O)C(=O)NC(C)(C)C
192207,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cc(F)cc(F)c1F)C=O)C(=O)NC(C)(C)C
192208,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1c(F)c(F)cc(F)c1F)C=O)C(=O)NC(C)(C)C
192209,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1c(F)cc(F)c(F)c1F)C=O)C(=O)NC(C)(C)C
192210,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1cc(F)c(F)c(F)c1F)C=O)C(=O)NC(C)(C)C
192211,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N(Cc1c(F)c(F)c(F)c(F)c1F)C=O)C(=O)NC(C)(C)C
192213,CC(C)(C)NC(=O)C(N(Cc1ccc(F)cc1)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192216,CC(C)(C)NC(=O)C(N(Cc1ccc(F)cc1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192217,CC(C)(C)NC(=O)C(N(Cc1cccc(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192220,CC(C)(C)NC(=O)C(N(Cc1c(F)cccc1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192221,CC(C)(C)NC(=O)C(N(Cc1ccc(F)c(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192222,CC(C)(C)NC(=O)C(N(Cc1cc(F)c(F)cc1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192223,CC(C)(C)NC(=O)C(N(Cc1c(F)ccc(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192224,CC(C)(C)NC(=O)C(N(Cc1c(F)cc(F)cc1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192225,CC(C)(C)NC(=O)C(N(Cc1cc(F)cc(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192226,CC(C)(C)NC(=O)C(N(Cc1c(F)c(F)cc(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192227,CC(C)(C)NC(=O)C(N(Cc1c(F)cc(F)c(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192228,CC(C)(C)NC(=O)C(N(Cc1cc(F)c(F)c(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
192229,CC(C)(C)NC(=O)C(N(Cc1c(F)c(F)c(F)c(F)c1F)C=O)c1c([nH]c2cc(Cl)ccc12)C(O)=O
19223,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c1csc2ccccc12)-c1ccc(F)cc1
192230,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N[C@@H](C(C)C)C(=O)OC)C(=O)NCc1ccccc1
192231,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N[C@@H](CC(C)C)C(=O)OC)C(=O)NCc1ccccc1
192232,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(NC(CC(C)C)C(O)=O)C(=O)NCc1ccccc1
192233,CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C(N[C@@H](CC(C)C)C(=O)NCCN1CCOCC1)C(=O)NCc1ccccc1
